,id,lat,lng
2326,4316181,-3.237874,116.226583
2327,7319529,28.449242,76.820195
2328,1690946,48.805060,132.880200
2329,4316187,38.246511,21.737009
2330,1697299,55.719960,37.677910
2331,9730933,-7.744990,108.491116
2332,3175592,41.164818,-8.614964
2333,789101,53.806032,-1.477623
2334,1697302,28.649900,77.191300
2335,11888059,31.913989,35.894890
2336,947797,-23.564257,-46.646372
2337,3175607,38.697983,-9.305107
2338,8807586,-0.694208,127.730248
2339,3175640,41.164181,-8.613047
2340,6383473,59.337333,18.078071
2341,3576028,38.979481,-9.080792
2342,15854912,30.644900,31.360883
2343,15487800,40.715513,46.339674
2344,3149181,41.409962,-8.518324
2345,561108,38.986675,-77.000136
2346,11162525,-7.325421,112.556008
2347,12908998,27.684934,84.457190
2348,1690983,13.847110,100.367200
2349,13470303,-6.984177,107.682762
2350,13968192,16.433280,103.179387
2351,14029292,30.899493,46.451227
2352,13809570,18.810241,97.931340
2353,8355425,-2.505930,-44.284299
2354,7037404,20.658810,-103.330900
2355,11888107,23.670022,90.476035
2356,5326208,40.192106,32.690621
2357,7037418,13.552540,-89.098500
2358,9396548,30.601364,30.896976
2359,7037424,40.749310,48.387310
2360,12614395,33.937865,75.002446
2361,1697303,47.222450,39.703530
2362,7319566,31.544650,34.480440
2363,1690998,21.280000,110.366000
2364,1786238,51.218797,7.010467
2365,1237655,-8.122292,-34.899557
2366,16036887,40.444360,19.495613
2367,1697306,40.379040,-3.792834
2368,11058129,21.584667,39.172291
2369,1697322,41.670100,-0.889110
2370,7319577,46.888230,19.603350
2371,1237656,-8.133821,-34.909500
2372,1237658,-8.065051,-34.873996
2373,1237659,-8.038706,-34.896677
2374,5172658,33.379423,44.383241
2375,1237660,-13.380595,-38.910980
2376,1237662,-8.065869,-34.890292
2377,13391792,17.272271,106.706241
2378,1697323,48.166320,17.177370
2379,3671191,63.355350,10.352240
2380,4316229,20.967367,106.132511
2381,14675101,13.783038,100.495507
2382,1637904,37.681870,126.775700
2383,2857439,62.023416,129.675700
2384,2007373,25.837720,-109.018100
2385,2007380,22.463087,88.404690
2386,1691040,53.919740,-6.442785
2387,1691044,45.865240,25.793140
2388,5455547,-38.689620,176.069600
2389,5455550,20.966060,105.821000
2390,4169352,14.716975,121.041419
2391,2852204,32.454421,-114.747719
2392,13888193,13.723779,100.251533
2393,1807232,42.749310,47.164530
2394,1697335,40.636630,48.637440
2395,8823612,40.859652,29.277134
2396,1237664,-8.086062,-34.893984
2397,12909058,7.888960,98.414100
2398,7021838,50.706890,-120.418200
2399,4720138,44.393520,26.113335
2400,4362547,49.985885,36.324878
2401,4993256,44.849030,0.466156
2402,6098326,33.143612,-95.568061
2403,13886838,-6.641675,106.836438
2404,1697336,18.196680,120.592300
2405,947911,-19.950292,-44.070825
2406,4658536,36.363780,6.631821
2407,1237665,-8.095095,-34.883708
2408,7319607,35.299400,-78.901120
2409,4703330,48.082564,-105.639450
2410,4703344,39.981759,-87.636446
2411,1237668,-8.038805,-34.899519
2412,1697339,46.743730,36.799390
2413,1237670,-8.064902,-34.896066
2414,8717228,-3.344881,114.631859
2415,7319610,45.843197,23.189502
2416,851006,-28.448126,-48.955197
2417,14675057,34.017091,-4.960700
2418,6685247,24.409848,33.043485
2419,12909104,33.395679,44.445996
2420,7026058,32.718241,-97.266983
2421,13190566,13.308477,-88.579409
2422,1637908,28.097250,-15.455850
2423,2007399,55.773510,49.148320
2424,1626049,1.374308,103.951400
2425,15699110,-6.317655,106.747673
2426,3175679,38.792027,-9.331477
2427,6395853,46.164926,14.306807
2428,13391822,14.907917,104.295698
2429,1697342,59.911780,30.446590
2430,3175703,38.788242,-9.180411
2431,3668061,32.512215,45.819675
2432,3668055,33.228798,44.380583
2433,4379724,21.640042,107.757445
2434,4379964,31.179170,-8.855927
2435,1939290,3.151483,101.593500
2436,2222040,46.053040,14.505190
2437,7026078,32.718248,-97.267001
2438,7319631,33.706870,-84.294670
2439,2222050,35.560810,45.473970
2440,14534605,35.924322,74.305290
2441,5084051,55.847740,-4.064253
2442,1697348,55.710370,37.559280
2443,948059,-19.845561,-43.925787
2444,10798075,23.615742,58.094906
2445,7319632,28.337001,76.923437
2446,7319636,36.816621,34.643407
2447,7319638,40.924280,29.289360
2448,1237679,-13.377751,-38.914418
2449,1237685,39.932133,32.875611
2450,1237686,-13.407259,-38.911437
2451,7319639,26.213250,78.192163
2452,1697362,36.099630,-115.217900
2453,4680335,23.238100,116.303100
2454,4924384,36.587299,37.044887
2455,11082254,-7.280343,112.719059
2456,5188528,44.986385,41.957928
2457,4530888,9.533173,76.541675
2458,7319646,23.119711,72.591306
2459,11259000,-6.215955,106.885445
2460,12362724,23.829729,90.030130
2461,6950654,29.374594,-10.169719
2462,6193490,33.792302,-117.817000
2463,6396378,-20.270070,-40.290241
2464,2539359,33.570899,-7.542115
2465,1697367,7.542130,99.618320
2466,8031569,34.017294,-4.988935
2467,948109,-19.925455,-44.008120
2468,4270857,30.810411,30.928860
2469,1237690,-13.377781,-38.914864
2470,15902027,32.540613,44.217568
2471,561109,38.996271,-76.972666
2472,2222053,55.904790,37.393370
2473,6396420,-33.988753,18.434335
2474,7319663,17.495302,78.333130
2475,1637914,43.171730,10.541040
2476,3191809,39.740883,-8.779675
2477,13840750,35.930814,36.626242
2478,15735605,9.912370,105.311222
2479,9394392,13.642967,100.550858
2480,2539362,2.024606,45.338640
2481,10807349,55.835073,84.718500
2482,1697368,52.691750,5.755574
2483,9393806,33.465200,44.266830
2484,840612,42.439744,19.255395
2485,4822241,41.012166,-73.622740
2486,1697377,19.382230,72.831610
2487,948197,-19.788582,-43.948347
2488,15629619,30.672472,-8.182854
2489,5477400,-24.593150,-52.813378
2490,2222055,48.583050,2.476290
2491,4889673,14.459896,121.014899
2492,1691208,21.658310,110.928700
2493,4889675,39.679845,66.932435
2494,14247461,1.526628,124.845560
2495,14246909,1.526628,124.845560
2496,14247473,1.526627,124.845563
2497,5477350,13.697090,-89.216130
2498,2539367,40.245453,44.414685
2499,2539368,42.759751,46.837072
2500,1697380,-6.225691,106.799500
2501,7021860,26.991809,49.624586
2502,7021867,-33.400874,-70.659455
2503,7026146,-33.969354,18.596581
2504,1691227,53.276520,-3.048081
2505,8252131,10.650300,107.265100
2506,3149183,41.818836,-8.864891
2507,948259,-23.556808,-46.614720
2508,1697386,55.712540,37.501060
2509,7820106,33.438407,44.434864
2510,1807270,27.551240,109.986600
2511,12406437,29.834896,31.318646
2512,3455825,40.655312,-7.917503
2513,7319666,22.975509,72.495132
2514,7319669,24.627273,46.695237
2515,4316267,36.090704,4.745243
2516,851007,-28.303637,-54.253129
2517,8441639,36.169667,43.997604
2518,12869676,23.800133,90.347422
2519,16136950,17.339670,76.835196
2520,5053381,31.184021,32.031357
2521,8210672,27.719140,85.319970
2522,7026178,24.607790,46.525730
2523,1697387,53.219810,44.951040
2524,7319677,19.271058,73.173529
2525,3175761,38.764366,-9.239060
2526,3733539,20.433514,-101.726196
2527,851008,-28.277864,-54.261423
2528,1237696,-13.380931,-38.911653
2529,883583,42.647724,-83.335022
2530,1697391,1.515737,103.669800
2531,7337609,25.010669,87.330491
2532,2079116,34.577310,69.118160
2533,3149184,41.399155,-8.520442
2534,11616552,22.073509,76.257738
2535,7319684,43.650455,-84.275160
2536,12912429,43.725977,7.255732
2537,4380725,16.255364,-92.139637
2538,6747011,5.385203,-3.985658
2539,8157737,24.744771,46.776001
2540,1237698,-13.378288,-38.914772
2541,561111,38.957649,-76.958664
2542,7319686,27.962948,41.912727
2543,1697398,47.410790,40.100140
2544,4135667,19.101700,72.834480
2545,8138805,36.146261,5.029633
2546,12930729,-6.561763,106.822708
2547,8388009,-6.302602,107.152989
2548,8808281,36.822810,34.887913
2549,8891494,37.040651,35.428256
2550,9035969,24.899481,67.039696
2551,11236625,27.040197,31.365183
2552,4889737,51.697987,94.410857
2553,12930738,33.544460,44.306334
2554,1697399,13.536050,100.053300
2555,4925615,14.356320,121.327300
2556,8558042,35.808600,51.525031
2557,4317491,52.345490,-6.472883
2558,6396723,47.845547,16.544675
2559,1237704,43.364478,-5.848719
2560,7319691,21.532177,39.988974
2561,16036118,11.900886,106.902651
2562,8531715,17.551286,44.269920
2563,13840715,44.030461,43.037763
2564,1697404,16.538130,104.726900
2565,4169434,-6.364518,106.829486
2566,16181587,41.790094,20.903419
2567,16181608,3.565368,98.692953
2568,8135647,36.314683,43.196750
2569,8443613,30.370267,-9.539371
2570,1237710,-13.380289,-38.911815
2571,1691322,50.673460,16.195940
2572,12930772,31.961584,44.969497
2573,5320486,33.316836,44.342132
2574,8607267,28.568457,77.254009
2575,11964930,60.321674,25.072958
2576,1237712,-13.380312,-38.911659
2577,15812951,21.283900,95.441353
2578,15487818,33.368118,44.364358
2579,4838165,46.317208,38.980649
2580,1697405,52.287110,104.284300
2581,1237716,-13.380606,-38.910812
2582,7319698,47.497940,39.940590
2583,7319721,28.395393,76.484960
2584,1697418,50.607303,36.585689
2585,2539419,33.364930,44.431972
2586,14220430,-8.168164,-34.932125
2587,1697429,16.517490,80.620640
2588,3251076,40.985153,-8.574821
2589,4889855,36.187069,44.038915
2590,4402092,49.065834,54.648089
2591,3668083,30.986720,46.696366
2592,12556328,36.718314,3.365013
2593,4380734,-6.137896,106.838577
2594,3192967,38.736446,-9.340291
2595,3175791,38.657185,-9.153504
2596,7319727,11.489950,104.895800
2597,948382,-19.930716,-43.946010
2598,14029306,-6.265582,106.149456
2599,1237724,-13.406758,-38.909685
2600,3922188,12.108122,-68.938158
2601,1697448,55.912850,37.585910
2602,757971,51.526181,-2.596791
2603,7319731,38.193200,128.579300
2604,12930829,30.054914,31.338440
2605,7319735,47.743957,23.299253
2606,2007460,54.817700,56.072070
2607,948406,-19.927684,-43.916688
2608,1697449,37.015200,25.249820
2609,7021872,38.857108,-94.679957
2610,7021873,52.478480,-2.063646
2611,7021874,3.335919,117.574963
2612,2007475,43.251500,46.579460
2613,1697450,37.041910,15.301100
2614,2539459,19.508830,41.669500
2615,2642264,34.425860,35.845670
2616,10021245,20.089573,103.368973
2617,851012,-28.293730,-53.511980
2618,4169474,38.438086,27.145909
2619,4316301,-25.424972,-49.261923
2620,7319743,19.767949,72.769910
2621,10048063,36.588215,37.052479
2622,7319744,53.482550,-2.233625
2623,7302229,33.164668,43.864017
2624,2642274,29.311680,30.849610
2625,752993,51.247170,2.962741
2626,12071950,36.317028,43.124378
2627,6565902,16.867967,97.632857
2628,9948028,8.664187,76.796082
2629,4571145,21.057180,105.988300
2630,10272484,33.272778,35.211899
2631,7474534,29.766368,74.463853
2632,7319757,39.105207,36.362318
2633,7319758,24.942930,66.954823
2634,15629959,36.188770,37.135113
2635,4381224,-0.925705,100.402649
2636,1697452,55.582890,37.594990
2637,948425,-20.125395,-44.884153
2638,8915562,39.814846,46.755745
2639,5522065,33.871994,-5.568049
2640,948438,-19.946565,-44.022331
2641,4919276,5.332932,103.104969
2642,13324509,27.597808,83.700268
2643,948443,-23.562228,-46.621545
2644,7319762,19.059515,72.832505
2645,7319778,37.064420,-120.838200
2646,4169494,12.975752,80.216339
2647,4169488,32.814290,35.376220
2648,1807290,40.224880,44.491960
2649,3084850,48.490344,135.066989
2650,2222063,17.897560,-62.849450
2651,4362803,35.521670,-97.608030
2652,3134789,38.763161,-9.204046
2653,754329,51.286962,-0.739098
2654,4924608,32.064560,44.340390
2655,7299764,3.175752,113.058800
2656,6351264,51.323316,12.335167
2657,7319788,-6.827489,111.053076
2658,7319794,19.199998,72.970572
2659,13742632,13.929234,-86.122607
2660,7319792,29.605860,72.847306
2661,13232485,32.877932,44.382344
2662,12930923,38.926155,27.840071
2663,1697456,55.158680,61.298150
2664,10271806,-6.201815,106.601295
2665,2893232,46.972239,54.023616
2666,4380873,55.574860,38.248430
2667,5490654,27.884199,78.071225
2668,4520101,13.518840,100.823500
2669,8092721,8.078649,-73.221502
2670,5263262,39.734563,33.443440
2671,1697461,41.134430,-8.644658
2672,15812778,40.400628,50.003563
2673,7912029,27.200027,57.452518
2674,15588951,42.158496,24.717474
2675,4169498,21.181171,72.824089
2676,6856316,48.284689,25.953105
2677,4169518,24.769020,121.791401
2678,15536192,10.528217,107.202005
2679,1697464,17.731360,101.715200
2680,2222065,25.928360,-80.199760
2681,2007509,37.528240,-121.981400
2682,7495693,33.535145,44.347733
2683,3036759,30.295860,47.766190
2684,15487824,37.030206,38.438387
2685,9787576,32.007679,44.938725
2686,4947168,35.307030,45.389770
2687,3149186,38.750942,-9.134737
2688,1697472,5.415796,100.339900
2689,13998696,30.538817,47.812588
2690,4890073,40.201602,32.675678
2691,6268217,32.649545,-16.904956
2692,6396815,6.151707,-75.376378
2693,13232486,18.581407,100.512847
2694,3149190,38.712288,-9.241150
2695,1697483,39.516050,2.745263
2696,3149192,38.697033,-9.311584
2697,7209084,31.721010,35.987740
2698,4169524,1.496806,103.789358
2699,4169528,16.660833,43.065111
2700,1697484,13.643340,100.543400
2701,948515,-19.919199,-43.948845
2702,11449187,-6.820951,107.162902
2703,15812791,29.882637,52.524250
2704,3175835,38.767242,-9.293067
2705,3175877,40.220062,-8.430315
2706,13577094,26.567730,31.680045
2707,11448533,33.519066,-7.680250
2708,12242006,31.025092,31.367717
2709,2976889,12.976317,77.640965
2710,2007519,59.451470,32.022010
2711,7174373,37.086823,37.390490
2712,15588952,27.321065,30.954636
2713,1843850,24.875040,66.990089
2714,7732199,-33.910470,150.927100
2715,3149197,38.683441,-9.148965
2716,1697486,18.581890,98.996780
2717,7299781,29.617640,52.592350
2718,1697487,51.225790,51.415940
2719,7319848,55.788528,37.462790
2720,6351855,27.338059,-82.542947
2721,4890115,44.773970,8.357872
2722,4917493,55.394939,27.655999
2723,1697488,53.261000,34.296570
2724,3175929,41.376690,-8.351602
2725,7474547,43.268190,-75.223330
2726,4349686,7.588767,81.772993
2727,11168755,33.310417,44.513481
2728,2112884,32.443230,-117.012400
2729,2928961,37.140397,42.618366
2730,7319852,-23.486006,-46.894944
2731,5053253,41.077900,28.634942
2732,4169532,47.840920,12.983010
2733,1697498,49.355970,11.258750
2734,1697503,55.750540,37.653420
2735,3149206,41.372894,-8.754906
2736,948566,-19.897998,-43.891516
2737,1237742,-34.900829,-56.178135
2738,3998293,1.343579,103.750000
2739,7858062,42.648210,20.299620
2740,4380920,45.567475,28.044781
2741,4396806,42.957963,47.515138
2742,7858073,-27.426750,-48.452020
2743,6747016,26.073710,-80.237230
2744,6787928,32.032163,35.192892
2745,948597,-23.502403,-46.628767
2746,1237746,-34.912360,-56.191811
2747,10895198,37.246628,127.029364
2748,8606238,-17.460783,-42.067628
2749,9235891,-0.809257,117.243607
2750,4890210,-7.274622,112.700982
2751,7021889,43.659415,-79.348104
2752,12997335,14.061473,100.856886
2753,4566257,42.895012,74.852353
2754,2539723,31.591596,-8.022353
2755,2539732,-23.049346,-47.364490
2756,4169536,35.554200,45.445640
2757,15524961,31.211962,30.561223
2758,3175915,37.034969,-7.847589
2759,9892559,28.362339,36.533112
2760,9892706,36.619251,43.698326
2761,9003588,34.052746,-6.818689
2762,4644651,25.430790,56.342500
2763,3361758,41.164043,-8.583626
2764,15854876,45.800939,15.728902
2765,7319868,27.306425,75.953267
2766,7319869,51.346350,-2.975149
2767,8357717,44.056210,39.129730
2768,4316352,42.265080,2.967704
2769,12671112,11.116667,77.339822
2770,3149216,38.750858,-9.208778
2771,3698234,61.617080,72.162710
2772,11449522,-6.858303,108.827519
2773,2007530,55.609620,37.535190
2774,8381258,31.191170,30.008722
2775,2539745,24.728040,40.307860
2776,7319925,41.075326,29.349643
2777,1786441,32.841190,-79.783620
2778,1697511,50.387950,30.478570
2779,2539748,36.484124,37.195340
2780,3668106,50.270589,58.439813
2781,1697514,43.180870,17.687890
2782,4380972,-6.439846,106.907667
2783,16136910,13.144157,80.139527
2784,15854932,8.125341,99.476670
2785,2540114,30.401913,-9.218536
2786,8096859,31.808950,75.212450
2787,8808949,51.940230,4.538713
2788,11702367,36.442028,37.482246
2789,948644,-23.523151,-46.632107
2790,948649,-19.901020,-43.948193
2791,1237747,42.875006,-8.541248
2792,16181776,43.226762,76.863087
2793,4519908,-30.080013,-51.097616
2794,11221828,26.963333,49.644943
2795,7581970,55.000557,82.829534
2796,9297230,33.585476,73.133331
2797,15536194,32.011241,44.848834
2798,1691636,40.679770,14.758060
2799,3951700,32.789483,35.324500
2800,7319940,23.538920,85.717378
2801,11449053,36.838501,10.125437
2802,2721760,41.775710,123.359400
2803,3148720,38.726837,-9.238906
2804,1786457,-15.589330,-56.072570
2805,1786459,39.792410,19.808370
2806,4890373,31.105354,76.065624
2807,851020,-28.214010,-51.535479
2808,14247471,1.526626,124.845561
2809,7319948,29.525707,75.039978
2810,948666,-19.928685,-43.923127
2811,948672,-19.910000,-44.046400
2812,14734142,37.112839,38.815241
2813,1697530,16.349230,119.805900
2814,2222080,40.831410,68.587570
2815,3455790,41.379089,-8.764948
2816,4065843,15.424185,100.543140
2817,1237751,3.475958,-76.507936
2818,7319963,55.731610,37.637740
2819,3922290,49.058793,17.482013
2820,10194130,-6.955122,107.634270
2821,1807339,30.078000,120.454800
2822,3922305,-7.544006,108.920129
2823,948690,-23.484358,-46.553787
2824,1697568,38.190140,-0.564648
2825,1786470,55.847100,37.435760
2826,3175973,41.236877,-8.418469
2827,4282019,17.171807,104.510938
2828,10399489,32.077553,36.094067
2829,9053920,-6.174669,106.885494
2830,11067022,-3.731970,-38.645143
2831,11567819,36.741226,-84.159027
2832,7737630,22.810376,70.825699
2833,561256,38.957865,-76.707601
2834,948716,-19.896535,-43.914600
2835,948744,-19.939463,-43.935666
2836,1237752,3.422582,-76.512046
2837,1237755,3.413603,-76.509793
2838,15536198,35.786516,36.470108
2839,1697570,56.123300,93.434890
2840,15487832,33.882450,-5.589792
2841,2222087,-3.728645,-53.733258
2842,7319971,41.394130,-8.764021
2843,2539797,36.250900,44.879900
2844,7319973,31.146635,30.613677
2845,7319976,30.453936,75.920376
2846,1808262,28.428590,115.966400
2847,1697573,1.311845,103.856200
2848,1237756,18.930627,-98.137667
2849,7444259,42.790160,0.591685
2850,15289246,31.377771,45.254578
2851,6560143,33.344810,44.485240
2852,4316371,-16.237698,-47.943070
2853,1697575,43.339960,28.065790
2854,948743,-20.126241,-44.889201
2855,15776437,39.988362,33.177026
2856,15776468,14.750352,121.151141
2857,7320011,28.716009,77.266913
2858,2007552,41.271195,-73.780199
2859,4482786,34.969583,48.474029
2860,7021902,-4.083140,-39.946584
2861,7021918,50.077290,14.446300
2862,4381144,55.984780,37.430360
2863,7630181,37.354027,13.856700
2864,948758,-20.111122,-44.899662
2865,1786484,33.604990,-7.652212
2866,1237763,3.418811,-76.486438
2867,8388256,-6.983960,109.637549
